"Priors"               
p 0.1187 0.1909 0.09241 0.007738 0.1751 0.1246 0.0892 0.201       
               
"Mu"               
s 0.0002 0.0002 -0.0002 -0.0001 0.0016 -0.0012 0.0022 -0.0031 0.0098 -0.0013 -0.003 0 0 0.011 -0.0152
s -0.0002 -0.0002 0.0002 0 -0.0003 -0.0003 -0.0007 0.0006 -0.0013 0.0035 0.0034 0 0 -0.0079 0.0095
s 0.0001 -0.0002 0.0002 0 -0.0002 0.0001 -0.0011 0.0011 -0.003 0.0034 0.0049 0 0 -0.0101 0.0114
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0.0001 0.0007 -0.0005 0 0.0027 -0.0015 0.0036 -0.0053 0.011 -0.0079 -0.0101 0 0 0.0291 -0.0371
s -0.0001 -0.0009 0.0006 -0.0001 -0.0042 0.0022 -0.0046 0.0077 -0.0152 0.0095 0.0114 0 0 -0.0371 0.0499
               
"Sigma8"               
s 0.0048 0.0001 0 -0.0001 -0.0014 -0.0015 0.0032 0.0026 0.0011 -0.0003 0 0 0 0.0001 -0.0001
s 0.0001 0.0001 0 0 0.0026 0.0025 -0.0027 -0.0029 0 -0.0002 -0.0002 0 0 0.0002 -0.0002
s 0 0 0.0001 0 0.001 0.0009 -0.0011 -0.001 -0.0001 0.0001 0.0001 0 0 -0.0002 0.0002
s -0.0001 0 0 0.0001 -0.0016 -0.0016 0.0014 0.0014 -0.0001 0 0.0001 0 0 0 -0.0001
s -0.0014 0.0026 0.001 -0.0016 0.9006 0.8797 -0.9788 -1.0179 -0.0435 0.0015 -0.0184 0 0 -0.0421 0.0924
s -0.0015 0.0025 0.0009 -0.0016 0.8797 0.8621 -0.9582 -0.9932 -0.0444 0.0015 -0.0178 0 0 -0.0431 0.0928
s 0.0032 -0.0027 -0.0011 0.0014 -0.9788 -0.9582 1.0687 1.1087 0.0491 -0.0024 0.0197 0 0 0.047 -0.1017
s 0.0026 -0.0029 -0.001 0.0014 -1.0179 -0.9932 1.1087 1.1556 0.0484 -0.0022 0.0212 0 0 0.046 -0.1024
s 0.0011 0 -0.0001 -0.0001 -0.0435 -0.0444 0.0491 0.0484 0.0131 -0.0019 -0.0032 0 0 0.0146 -0.0199
s -0.0003 -0.0002 0.0001 0 0.0015 0.0015 -0.0024 -0.0022 -0.0019 0.003 0.0024 0 0 -0.0066 0.008
s 0 -0.0002 0.0001 0.0001 -0.0184 -0.0178 0.0197 0.0212 -0.0032 0.0024 0.0035 0 0 -0.0076 0.0083
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0.0001 0.0002 -0.0002 0 -0.0421 -0.0431 0.047 0.046 0.0146 -0.0066 -0.0076 0 0 0.0279 -0.0355
s -0.0001 -0.0002 0.0002 -0.0001 0.0924 0.0928 -0.1017 -0.1024 -0.0199 0.008 0.0083 0 0 -0.0355 0.0478
               
"Related_Object"               
pose 0 0 0 0 0 0 1
grasp 0 0 0
name roomDoor              
